example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
247|b4eb093e-822a-4d86-814d-a3558c115752|общий|273-ФЗ|ФЗ|61||29.12.2012|3|4|perplexity_claude_sonnet;perplexity_grok;qwen
247|b4eb093e-822a-4d86-814d-a3558c115752|общий|273-ФЗ|ФЗ|17||29.12.2012|2|4|perplexity_claude_sonnet;qwen
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|273-ФЗ|ФЗ|67||29.12.2012|2|4|gemini;perplexity_grok
247|b4eb093e-822a-4d86-814d-a3558c115752|общий||Конституция|43|||2|4|gemini;perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|273-ФЗ|ФЗ|61|1|29.12.2012|2|4|gemini;perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|общий|273-ФЗ|ФЗ|66||29.12.2012|1|4|qwen
247|b4eb093e-822a-4d86-814d-a3558c115752|общий||СК|63|||1|4|qwen
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|458|"Приказ Минпросвещения России от 02.09.2020 № 458 ""Об утверждении Порядка приема на обучение по образовательным программам начального общего, основного общего и среднего общего образования"""||23|02.09.2020|1|4|qwen
247|b4eb093e-822a-4d86-814d-a3558c115752|общий|273-ФЗ|ФЗ|34||29.12.2012|1|4|perplexity_grok
247|b4eb093e-822a-4d86-814d-a3558c115752|общий|273-ФЗ|ФЗ|28||29.12.2012|1|4|perplexity_grok
247|b4eb093e-822a-4d86-814d-a3558c115752|общий|273-ФЗ|ФЗ|5||29.12.2012|1|4|gemini
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|273-ФЗ|ФЗ|17|2|29.12.2012|1|4|perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|273-ФЗ|ФЗ|34|1|29.12.2012|1|4|perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|273-ФЗ|ФЗ|44|1|29.12.2012|1|4|perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|273-ФЗ|ФЗ|63||29.12.2012|1|4|perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|специальный|240|Приказ Министерства просвещения Российской Федерации «Об утверждении Порядка и условий осуществления перевода обучающихся»|7||06.04.2023|1|4|perplexity_claude_sonnet
247|b4eb093e-822a-4d86-814d-a3558c115752|общий||СК|63|2||1|4|perplexity_claude_sonnet
