example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
1027|386839|общий||КОАП|188|||2|2|perplexity_claude_sonnet;perplexity_grok
1027|386839|специальный|115-ФЗ|ФЗ|8|11|25.07.2002|1|2|perplexity_grok
1027|386839|специальный|115-ФЗ|ФЗ|6|3|25.07.2002|1|2|perplexity_grok
1027|386839|специальный|109-ФЗ|ФЗ|||18.07.2006|1|2|perplexity_grok
1027|386839|специальный|115-ФЗ|ФЗ|9||25.07.2002|1|2|perplexity_grok
1027|386839|специальный|115-ФЗ|ФЗ|8||25.07.2002|1|2|perplexity_claude_sonnet
1027|386839|специальный|115-ФЗ|ФЗ|10||25.07.2002|1|2|perplexity_claude_sonnet
1027|386839|специальный|115-ФЗ|ФЗ|20||25.07.2002|1|2|perplexity_claude_sonnet
1027|386839|специальный||КОАП|19151|||1|2|perplexity_claude_sonnet
1027|386839|специальный|115-ФЗ|ФЗ|9|8|25.07.2002|1|2|perplexity_claude_sonnet
