example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГПК|131||3|5|gpt;perplexity_claude_sonnet;qwen
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|309||2|5|gpt;perplexity_grok
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|450||1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|23|07.02.1992|1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|18|07.02.1992|1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|13|07.02.1992|1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|15|07.02.1992|1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|15||1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|17|07.02.1992|1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГПК|132||1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|22|07.02.1992|1|5|perplexity_claude_sonnet
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|487||1|5|qwen
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|23.1|07.02.1992|1|5|qwen
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|13|07.02.1992|1|5|qwen
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный||ГПК|29||1|5|qwen
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон РФ|23.1|07.02.1992|1|5|gemini
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|24||1|5|gemini
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон РФ|13|07.02.1992|1|5|gemini
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон РФ|17|07.02.1992|1|5|gemini
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон РФ|22|07.02.1992|1|5|gpt
24|02894c71-5f41-46c8-8d7f-c85213d837b0|специальный|2300-1|Закон РФ|23|07.02.1992|1|5|gpt
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|310||1|5|gpt
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГК|395||1|5|gpt
24|02894c71-5f41-46c8-8d7f-c85213d837b0|общий||ГПК|17||1|5|gpt
