example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|26.2||3|5|gpt;perplexity_claude_sonnet;qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|30.1||3|5|perplexity_claude_sonnet;perplexity_grok;qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|30.3||3|5|gemini;perplexity_claude_sonnet;qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|1.5||3|5|gemini;gpt;perplexity_grok
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|28.6||2|5|perplexity_claude_sonnet;qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|29.10||2|5|gemini;perplexity_claude_sonnet
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|24.5||2|5|gemini;perplexity_claude_sonnet
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|28.1||1|5|perplexity_claude_sonnet
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|28.2||1|5|perplexity_claude_sonnet
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|30.7||1|5|perplexity_claude_sonnet
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||Конституция|49||1|5|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|1.6||1|5|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|30.6||1|5|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий|59-ФЗ|ФЗ|10|02.05.2006|1|5|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|специальный|45|Кодекс города Москвы об административных правонарушениях|8.25|21.11.2007|1|5|qwen
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||КОАП|12.19||1|5|perplexity_grok
170|447e3239-3bd9-450a-a28c-fc5fec71905e|общий||Правила дорожного движения Российской Федерации|7.1|23.10.1993|1|5|perplexity_grok
