example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|2300-1|Закон РФ|32||07.02.1992|2|4|perplexity_grok;qwen
248|61f6f663-f771-4871-81b0-399c396e112c|общий||ГК|421|||2|4|perplexity_grok;qwen
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|2300-1|Закон РФ|16|1|07.02.1992|1|4|qwen
248|61f6f663-f771-4871-81b0-399c396e112c|специальный||ГК|958|||1|4|qwen
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|4500-У|Указание Банка России||1|20.11.2015|1|4|qwen
248|61f6f663-f771-4871-81b0-399c396e112c|специальный||ГПК|17|||1|4|qwen
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|2300-1|Закон РФ|16||07.02.1992|1|4|perplexity_grok
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|2300-1|Закон РФ|10||07.02.1992|1|4|perplexity_grok
248|61f6f663-f771-4871-81b0-399c396e112c|общий||ГК|428|||1|4|perplexity_grok
248|61f6f663-f771-4871-81b0-399c396e112c|общий||ГПК|17|1||1|4|perplexity_grok
248|61f6f663-f771-4871-81b0-399c396e112c|общий|2300-1|Закон РФ|16|2|07.02.1992|1|4|gemini
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|353-ФЗ|ФЗ|7|27|21.12.2013|1|4|gemini
248|61f6f663-f771-4871-81b0-399c396e112c|общий||ГК|782|1||1|4|gemini
248|61f6f663-f771-4871-81b0-399c396e112c|специальный|3854-У|Указание Банка России||1|20.11.2015|1|4|gemini
