example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|30.3||3|3|gemini;gpt;qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|30.1||2|3|gemini;gpt
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|2.9||2|3|gemini;gpt
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|специальный|45|Кодекс города Москвы об административных правонарушениях|8.14|21.11.2007|1|3|qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|1.5||1|3|qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|30.4||1|3|qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|30.5||1|3|qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|30.7||1|3|qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|специальный|533-ПП|ПП||16.09.2014|1|3|qwen
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|специальный|45|Закон г. Москвы «Кодекс города Москвы об административных правонарушениях»|8.14|21.11.2007|1|3|gemini
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|30.2||1|3|gpt
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|общий||КОАП|24.5||1|3|gpt
590|17a9172b-fc30-45b4-89f7-5f6ee8d1ff2d|специальный||КОАП|12.19||1|3|gpt
