example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
25|3a84dac3-c09d-4f39-8306-dc189f39f377|специальный||ГК|1155|||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГК|1154|1||2|5|gemini;qwen
25|3a84dac3-c09d-4f39-8306-dc189f39f377|специальный||ГК|1155|1||2|5|gemini;qwen
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГК|1154|||2|5|gpt;perplexity_claude_sonnet
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГПК|131|||2|5|gpt;perplexity_claude_sonnet
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГПК|28|||2|5|gpt;perplexity_claude_sonnet
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГК|1115|||2|5|perplexity_claude_sonnet;perplexity_grok
25|3a84dac3-c09d-4f39-8306-dc189f39f377|специальный||ГК|1142|1||1|5|qwen
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГПК|112|1||1|5|qwen
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГПК|276|||1|5|perplexity_grok
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГПК|112|||1|5|perplexity_grok
25|3a84dac3-c09d-4f39-8306-dc189f39f377|специальный||ГК|1142|2||1|5|gemini
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГК|1153|2||1|5|gemini
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГК|1142|||1|5|perplexity_claude_sonnet
25|3a84dac3-c09d-4f39-8306-dc189f39f377|специальный||ГК|1146|||1|5|perplexity_claude_sonnet
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГК|1152|||1|5|perplexity_claude_sonnet
25|3a84dac3-c09d-4f39-8306-dc189f39f377|общий||ГПК|132|||1|5|perplexity_claude_sonnet
