example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|210-ФЗ|ФЗ|112||27.07.2010|2|2|gemini;qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|210-ФЗ|ФЗ|113||27.07.2010|1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|общий|59-ФЗ|ФЗ|12||02.05.2006|1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|840|ПП||17|16.08.2012|1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|840|ПП||18|16.08.2012|1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|840|ПП||20|16.08.2012|1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный||КАС|218|||1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный||КАС|219|||1|2|qwen
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|210-ФЗ|ФЗ|111||27.07.2010|1|2|gemini
305|6ddbcf25-ebc3-4e9e-b35b-271d452c703b|специальный|840|ПП||9|16.08.2012|1|2|gemini
