example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
88|da4d1815-c446-4111-837a-369b2be5af87|общий||ГК|934|||2|4|gemini;gpt
88|da4d1815-c446-4111-837a-369b2be5af87|специальный|326-ФЗ|ФЗ|3|4|29.11.2010|2|4|gemini;perplexity_claude_sonnet
88|da4d1815-c446-4111-837a-369b2be5af87|общий|string|string|||ДД.ММ.ГГГГ|1|4|qwen
88|da4d1815-c446-4111-837a-369b2be5af87|общий||ГК|942|1||1|4|gpt
88|da4d1815-c446-4111-837a-369b2be5af87|специальный|326-ФЗ|ФЗ|3||29.11.2010|1|4|gpt
88|da4d1815-c446-4111-837a-369b2be5af87|общий|323-ФЗ|ФЗ|19||21.11.2011|1|4|gpt
88|da4d1815-c446-4111-837a-369b2be5af87|специальный|1273|ПП||1|28.11.2014|1|4|gpt
88|da4d1815-c446-4111-837a-369b2be5af87|общий|4015-1|Закон РФ|9|2|27.11.1992|1|4|gemini
88|da4d1815-c446-4111-837a-369b2be5af87|общий|323-ФЗ|ФЗ|11||21.11.2011|1|4|gemini
88|da4d1815-c446-4111-837a-369b2be5af87|общий|326-ФЗ|ФЗ|3|5|29.11.2010|1|4|perplexity_claude_sonnet
88|da4d1815-c446-4111-837a-369b2be5af87|специальный|2188|ПП|||29.12.2025|1|4|perplexity_claude_sonnet
