example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
723|fd3ed728-43f5-4016-816a-57f4728358ef|общий||Конституция|55|||1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|400-ФЗ|ФЗ|30|1|28.12.2013|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|400-ФЗ|ФЗ|30|20|28.12.2013|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|общий|400-ФЗ|ФЗ|13||28.12.2013|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|400-ФЗ|ФЗ|35||28.12.2013|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|173-ФЗ|ФЗ|30||17.12.2001|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|общий|173-ФЗ|ФЗ|13||17.12.2001|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|665|ПП||1|16.07.2014|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|516|ПП||1|11.07.2002|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|1191|ПП||2|06.08.2020|1|1|qwen
723|fd3ed728-43f5-4016-816a-57f4728358ef|специальный|781|ПП||1|29.10.2002|1|1|qwen
