example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
475|29af6830-197e-4f68-89be-d298a160e2ce|общий||КОАП|2.6.1||1|3|qwen
475|29af6830-197e-4f68-89be-d298a160e2ce|общий||КОАП|30.1||1|3|qwen
475|29af6830-197e-4f68-89be-d298a160e2ce|общий||КОАП|30.3||1|3|qwen
475|29af6830-197e-4f68-89be-d298a160e2ce|специальный|289-ПП|ПП||17.05.2013|1|3|qwen
475|29af6830-197e-4f68-89be-d298a160e2ce|специальный|6|Закон города Москвы||29.01.2025|1|3|qwen
475|29af6830-197e-4f68-89be-d298a160e2ce|специальный|45|Закон г. Москвы от 21.11.2007 № 45 «Кодекс города Москвы об административных правонарушениях»|8.14|21.11.2007|1|3|gemini
475|29af6830-197e-4f68-89be-d298a160e2ce|специальный|289-ПП|ПП|2.5|17.05.2013|1|3|gemini
475|29af6830-197e-4f68-89be-d298a160e2ce|специальный|№ 35‑И|Кодекс города Москвы об административных правонарушениях|8.14|30.12.2008|1|3|gpt
475|29af6830-197e-4f68-89be-d298a160e2ce|специальный|Правила платной парковки Москвы|Правила платной парковки в Москве (условия применения)||Действуют на 2026 год|1|3|gpt
475|29af6830-197e-4f68-89be-d298a160e2ce|общий|№ 195‑ФЗ|Кодекс РФ об административных правонарушениях|4.1|30.12.2001|1|3|gpt
