example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГК|309|||3|4|gemini;gpt;perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|126-ФЗ|ФЗ|55|7|07.07.2003|2|4|gemini;gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|4||07.02.1992|2|4|gpt;perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|15||07.02.1992|2|4|gemini;gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|71|||1|4|qwen
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|214-ФЗ|ФЗ|6||30.12.2004|1|4|qwen
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|57|||1|4|qwen
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|126-ФЗ|ФЗ|44||07.07.2003|1|4|gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|126-ФЗ|ФЗ|46||07.07.2003|1|4|gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|12||07.02.1992|1|4|gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|13||07.02.1992|1|4|gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|131|||1|4|gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|17|||1|4|gpt
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГК|437|2||1|4|gemini
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|2300-1|Закон РФ|10|1|07.02.1992|1|4|gemini
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|2300-1|Закон РФ|13|6|07.02.1992|1|4|gemini
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|10||07.02.1992|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|13|1|07.02.1992|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|13|7|07.02.1992|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|15|1|07.02.1992|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|17|2|07.02.1992|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий|2300-1|Закон РФ|17|3|07.02.1992|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|специальный|126-ФЗ|ФЗ|55|4|07.07.2003|1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГК|151|||1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГК|15|1||1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГК|310|||1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГК|779|1||1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|23|5||1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|29|||1|4|perplexity_claude_sonnet
93|6c10502b-d178-4598-8c4e-07d18c367126|общий||ГПК|132|||1|4|perplexity_claude_sonnet
