example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|428||2|3|gpt;qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|429||2|3|gpt;qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|специальный|214-ФЗ|ФЗ|4|30.12.2004|2|3|gpt;qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|421||2|3|gpt;qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|специальный||ГК|16||1|3|qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|специальный|2300-1|Закон Российской Федерации от 07.02.1992 № 2300-1|16|07.02.1992|1|3|qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|422||1|3|qwen
359|5128cab3-24ee-423d-94ac-cee99feac341|специальный|2300-1|Закон РФ|32|07.02.1992|1|3|gemini
359|5128cab3-24ee-423d-94ac-cee99feac341|специальный|2300-1|Закон РФ|16|07.02.1992|1|3|gemini
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|782||1|3|gemini
359|5128cab3-24ee-423d-94ac-cee99feac341|специальный|214-ФЗ|ФЗ|1|30.12.2004|1|3|gemini
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|429.3||1|3|gpt
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|1102||1|3|gpt
359|5128cab3-24ee-423d-94ac-cee99feac341|общий||ГК|450||1|3|gpt
