example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий||ГК|1102|||4|4|gemini;gpt;perplexity_claude_sonnet;qwen
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|59-ФЗ|ФЗ|7||02.05.2006|2|4|gemini;qwen
99|568a42f8-3260-4be6-859d-d5ac7762909e|специальный||ЖК|154|||1|4|qwen
99|568a42f8-3260-4be6-859d-d5ac7762909e|специальный|354|Правила предоставления коммунальных услуг собственникам и пользователям помещений в многоквартирных домах и жилых домов|11||06.05.2011|1|4|qwen
99|568a42f8-3260-4be6-859d-d5ac7762909e|специальный|354|Правила предоставления коммунальных услуг собственникам и пользователям помещений в многоквартирных домах и жилых домов|31||06.05.2011|1|4|qwen
99|568a42f8-3260-4be6-859d-d5ac7762909e|специальный||ЖК|20|||1|4|gpt
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|2202-1|ФЗ|10||17.01.1992|1|4|gpt
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|59-ФЗ|ФЗ|2||02.05.2006|1|4|gpt
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий||КОАП|144|||1|4|gpt
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий||ГК|410|||1|4|gemini
99|568a42f8-3260-4be6-859d-d5ac7762909e|специальный|1156|ПП||15|12.11.2016|1|4|gemini
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий||ГК|395|||1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|специальный||ЖК|157|||1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|2300-1|Закон Российской Федерации|29||07.02.1992|1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|2300-1|Закон Российской Федерации|13||07.02.1992|1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|2300-1|Закон Российской Федерации|18||07.02.1992|1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий||КАС|218|||1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий||ГПК|28|||1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|59-ФЗ|ФЗ|8||02.05.2006|1|4|perplexity_claude_sonnet
99|568a42f8-3260-4be6-859d-d5ac7762909e|общий|59-ФЗ|ФЗ|12||02.05.2006|1|4|perplexity_claude_sonnet
