example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный|98-ФЗ|ФЗ|3|29.07.2004|2|3|gemini;qwen
442|bb22d952-1153-4210-8ce7-bbad032d3049|общий||ГК|152||2|3|gemini;qwen
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный||ТК|57||2|3|gpt;qwen
442|bb22d952-1153-4210-8ce7-bbad032d3049|общий||Конституция|29||2|3|gemini;gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный||ТК|21||2|3|gemini;gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный||ГК|1229||1|3|qwen
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный||ГК|1474||1|3|gemini
442|bb22d952-1153-4210-8ce7-bbad032d3049|общий||ТК|22||1|3|gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный||ТК|8||1|3|gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный|98-ФЗ|ФЗ|10|29.07.2004|1|3|gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный|98-ФЗ|ФЗ|11|29.07.2004|1|3|gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|специальный|152-ФЗ|ФЗ|7|27.07.2006|1|3|gpt
442|bb22d952-1153-4210-8ce7-bbad032d3049|общий||ГК|152.1||1|3|gpt
