example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|303|||3|5|gemini;gpt;perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|301|||2|5|gpt;perplexity_grok
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|245|2||2|5|gpt;perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|29|||2|5|gemini;perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|53|Закон города Москвы|4||21.11.2012|1|5|qwen
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|997-ПП|Правила пользования платными городскими плоскостными парковками закрытого типа города Москвы|3|31|14.10.2021|1|5|qwen
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|1219|||1|5|qwen
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|302|||1|5|qwen
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|45|Кодекс города Москвы об административных правонарушениях|814||21.11.2007|1|5|gpt
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный||КОАП|8147|||1|5|perplexity_grok
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|62|Закон города Москвы 'Об организации дорожного движения в городе Москве'|12||21.12.2011|1|5|perplexity_grok
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|245|||1|5|perplexity_grok
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|45|Закон г. Москвы от 21.11.2007 № 45 «Кодекс города Москвы об административных правонарушениях»|814||21.11.2007|1|5|gemini
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|301|3||1|5|gemini
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|45|Закон города Москвы от 21.11.2007 № 45 «Кодекс города Москвы об административных правонарушениях»|814||21.11.2007|1|5|perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|301|1||1|5|perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|307|3||1|5|perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|общий||КОАП|322|||1|5|perplexity_claude_sonnet
119|b11cc806-de78-4d46-ad8e-8a3b4061352c|специальный|289-ПП|ПП||31|17.05.2013|1|5|perplexity_claude_sonnet
