example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|общий||ГПК|28||3|3|gemini;gpt;qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|специальный||ГПК|29||3|3|gemini;gpt;qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|общий||ГК|1064||3|3|gemini;gpt;qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|специальный||ГПК|167||2|3|gpt;qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|специальный||ГПК|113||2|3|gpt;qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|общий||ГК|15||1|3|qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|специальный||ГПК|118||1|3|qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|специальный||ГК|1082||1|3|qwen
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|общий||ГК|210||1|3|gemini
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|общий||ГК|165.1||1|3|gemini
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|общий||ГПК|117||1|3|gemini
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|специальный||ГПК|30||1|3|gpt
