example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|специальный||СК|60||3|3|gemini;gpt;qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|общий||ГК|245||2|3|gemini;qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|специальный|256-ФЗ|ФЗ|10|29.12.2006|2|3|gemini;gpt
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|общий||ГК|244||1|3|qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|специальный||ГК|26||1|3|qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|специальный||ГК|28||1|3|qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|общий||ЖК|30||1|3|qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|специальный|214-ФЗ|ФЗ|4|30.12.2004|1|3|qwen
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|общий||СК|34||1|3|gemini
365|0d916aa6-eef1-4ccf-9b94-479c37c337e4|общий||ЖК|160||1|3|gemini
