example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|специальный||СК|14|1||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|специальный||СК|27|||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|специальный||СК|28|||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|специальный||СК|30|||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||ГПК|24|||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||ГПК|131|||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||ГПК|132|1||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||ГПК|132|2||1|2|qwen
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||СК|14|||1|2|gemini
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||СК|27|1||1|2|gemini
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|специальный||СК|28|1||1|2|gemini
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||ГПК|57|||1|2|gemini
395|132b9896-ca25-4e1c-9cba-8b8e99a37efa|общий||ГПК|131|6||1|2|gemini
