example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|224|||4|4|gemini;gpt;perplexity_claude_sonnet;qwen
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|210|||3|4|gpt;perplexity_claude_sonnet;qwen
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|2211|||2|4|gemini;gpt
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|220|||2|4|gpt;perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|220|3||1|4|qwen
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|78|1||1|4|qwen
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|78|||1|4|gpt
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|113|2||1|4|gemini
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|79|1||1|4|gemini
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|220|1||1|4|perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|2211|2||1|4|perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|2211|3||1|4|perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|2211|5||1|4|perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|специальный||НК|2211|6||1|4|perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|88|2||1|4|perplexity_claude_sonnet
144|8449612c-4bdf-45d1-9a87-b54bf0172763|общий||НК|78|6||1|4|perplexity_claude_sonnet
