example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|специальный||ГК|929||3|3|gemini;gpt;qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий||ГК|309||2|3|gpt;qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий||ГК|310||2|3|gpt;qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|специальный|2300-1|Закон РФ|13|07.02.1992|2|3|gemini;qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий||ГК|943||2|3|gemini;gpt
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|специальный||ГК|947||1|3|qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|специальный|4015-1|Закон РФ|3|27.11.1992|1|3|qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|специальный|2300-1|Закон РФ|17|07.02.1992|1|3|qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий||ГПК|29||1|3|qwen
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий|123-ФЗ|ФЗ|15|04.06.2018|1|3|gemini
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|специальный|4015-1|Закон РФ|10|27.11.1992|1|3|gemini
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий||ГК|12||1|3|gpt
549|83c1854d-ff80-434c-ac3f-7c6de66f7b92|общий||ГК|397||1|3|gpt
