example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
536|16716af1-aaf1-4a58-8635-325aca067fa1|специальный||НК|400||3|3|gemini;gpt;qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|общий||ГК|218||2|3|gpt;qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|специальный|218-ФЗ|ФЗ|14|13.07.2015|2|3|gemini;qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|специальный|218-ФЗ|ФЗ|58|13.07.2015|2|3|gemini;qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|общий||ГК|131||2|3|gemini;gpt
536|16716af1-aaf1-4a58-8635-325aca067fa1|общий||ГК|244||1|3|qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|специальный||СК|38||1|3|qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|специальный||ГПК|206||1|3|qwen
536|16716af1-aaf1-4a58-8635-325aca067fa1|общий||ГК|8.1||1|3|gpt
536|16716af1-aaf1-4a58-8635-325aca067fa1|специальный||ГК|551||1|3|gpt
