example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ГК|674|||4|4|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный||КОАП|189|||3|4|gemini;perplexity_claude_sonnet;qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ГК|671|||2|4|perplexity_claude_sonnet;qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|20||18.07.2006|2|4|perplexity_claude_sonnet;qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||УК|3223|||2|4|gemini;perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ГК|678|||1|4|qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|22||18.07.2006|1|4|qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|9|ПП||32|15.01.2007|1|4|qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный||КОАП|188|||1|4|qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|628|Приказ МВД|||22.10.2024|1|4|qwen
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ГК|675|||1|4|perplexity_grok
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ЖК|80|||1|4|perplexity_grok
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|115-ФЗ|ФЗ|20||25.07.2002|1|4|perplexity_grok
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|8|3|18.07.2006|1|4|perplexity_grok
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|7|1|18.07.2006|1|4|gemini
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|20|1|18.07.2006|1|4|gemini
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ГК|676|||1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||ГК|677|||1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|7||18.07.2006|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|14||18.07.2006|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|20|2|18.07.2006|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|22|2|18.07.2006|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|109-ФЗ|ФЗ|2|11|18.07.2006|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|115-ФЗ|ФЗ|133||25.07.2002|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|специальный|115-ФЗ|ФЗ|5||25.07.2002|1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||НК|208|1||1|4|perplexity_claude_sonnet
240|a081f128-1e41-4035-9576-d37bae79bbb2|общий||НК|224|1||1|4|perplexity_claude_sonnet
