timestamp|site|scenario|bot_id|event_type|attempt_number|global_index|question_uid
2026-03-22 01:20:02|gemini|thinking_0|1|RESTART||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-22 01:39:40|gemini|thinking_0|1|RESTART||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-22 01:48:35|gemini|thinking_0|1|QUESTION_SENT||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-22 01:52:35|gemini|thinking_0|1|JSON_VERIFIED||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-22 01:52:35|gemini|thinking_0|1|QUESTION|1|963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-22 01:52:35|gemini|thinking_0|1|JSON_SAVED||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-22 01:52:35|gemini|thinking_0|1|QUESTION_ADVANCE||964|2c11e9ab-1027-4386-a661-bef09b5b0cec
2026-03-22 01:52:57|gemini|thinking_0|1|QUESTION_SENT||964|2c11e9ab-1027-4386-a661-bef09b5b0cec
2026-03-22 01:56:31|gemini|thinking_0|1|JSON_VERIFIED||964|2c11e9ab-1027-4386-a661-bef09b5b0cec
2026-03-22 01:56:31|gemini|thinking_0|1|QUESTION|2|964|2c11e9ab-1027-4386-a661-bef09b5b0cec
2026-03-22 01:56:31|gemini|thinking_0|1|JSON_SAVED||964|2c11e9ab-1027-4386-a661-bef09b5b0cec
2026-03-22 01:56:31|gemini|thinking_0|1|QUESTION_ADVANCE||965|31a4e4ba-10f8-4f42-8a23-d7b1e0607bfc
2026-03-22 01:56:53|gemini|thinking_0|1|QUESTION_SENT||965|31a4e4ba-10f8-4f42-8a23-d7b1e0607bfc
2026-03-22 02:00:27|gemini|thinking_0|1|JSON_VERIFIED||965|31a4e4ba-10f8-4f42-8a23-d7b1e0607bfc
2026-03-22 02:00:27|gemini|thinking_0|1|QUESTION|3|965|31a4e4ba-10f8-4f42-8a23-d7b1e0607bfc
2026-03-22 02:00:27|gemini|thinking_0|1|JSON_SAVED||965|31a4e4ba-10f8-4f42-8a23-d7b1e0607bfc
2026-03-22 02:00:27|gemini|thinking_0|1|QUESTION_ADVANCE||966|9c7228d0-60f0-4ea8-bcc0-ab8af40700b8
2026-03-22 02:00:49|gemini|thinking_0|1|QUESTION_SENT||966|9c7228d0-60f0-4ea8-bcc0-ab8af40700b8
2026-03-22 02:04:24|gemini|thinking_0|1|JSON_VERIFIED||966|9c7228d0-60f0-4ea8-bcc0-ab8af40700b8
2026-03-22 02:04:24|gemini|thinking_0|1|QUESTION|4|966|9c7228d0-60f0-4ea8-bcc0-ab8af40700b8
2026-03-22 02:04:24|gemini|thinking_0|1|JSON_SAVED||966|9c7228d0-60f0-4ea8-bcc0-ab8af40700b8
2026-03-22 02:04:24|gemini|thinking_0|1|QUESTION_ADVANCE||967|436d7c4b-2482-4943-a686-03166ceec681
2026-03-22 02:04:46|gemini|thinking_0|1|QUESTION_SENT||967|436d7c4b-2482-4943-a686-03166ceec681
2026-03-22 02:08:20|gemini|thinking_0|1|JSON_VERIFIED||967|436d7c4b-2482-4943-a686-03166ceec681
2026-03-22 02:08:20|gemini|thinking_0|1|QUESTION|5|967|436d7c4b-2482-4943-a686-03166ceec681
2026-03-22 02:08:20|gemini|thinking_0|1|JSON_SAVED||967|436d7c4b-2482-4943-a686-03166ceec681
